   -0.0022583628     0.0004201929     0.0003620143
   -0.0016698119     0.0005978069     0.0005364807
   -0.0025738964     0.0009595618     0.0000994452
   -0.0019926931     0.0010670116     0.0005969143
   -0.0014035500     0.0010793756     0.0004560599
   -0.0023946410     0.0016317316    -0.0002619106
   -0.0021861356     0.0017158786     0.0004701925
   -0.0014511420     0.0016452218     0.0005435804
   -0.0011047553     0.0014708437     0.0002624989
   -0.0019137759     0.0024157371     0.0001865566
   -0.0013684078     0.0023279453     0.0005254908
   -0.0008719095     0.0020612333     0.0002796367
   -0.0010980939     0.0028726403     0.0000016280
   -0.0009161004     0.0029847734     0.0003840315
   -0.0004630810     0.0027057383     0.0002780494
   -0.0003161449     0.0023098111    -0.0000454440
   -0.0000242778     0.0033318537     0.0003036837
    0.0002589106     0.0032557219     0.0002449997
    0.0003862952     0.0028484519    -0.0001147384
    0.0012997251     0.0034311791     0.0003036004
    0.0013889696     0.0032012551    -0.0001310631
    0.0023542113     0.0030268807     0.0005676568
    0.0025874458     0.0030998485     0.0000079183
    0.0022949941     0.0027532807    -0.0006231658
    0.0029931986     0.0021252156     0.0009608097
    0.0035974907     0.0023955672     0.0003672505
    0.0035107537     0.0023152212    -0.0004786433
    0.0027661351     0.0019676792    -0.0010857953
    0.0039870667     0.0012700730     0.0008295745
    0.0043419407     0.0013412010    -0.0000778931
    0.0037961908     0.0012571122    -0.0009656185
    0.0044137165     0.0001212005     0.0004330780
    0.0043292738     0.0001649573    -0.0005645355
    0.0037476812    -0.0009100603     0.0008120900
    0.0041049951    -0.0009662763    -0.0000372164
    0.0036681774    -0.0007683959    -0.0008789510
    0.0032483595    -0.0017609346     0.0003767870
    0.0032550511    -0.0016745208    -0.0003703227
    0.0023766646    -0.0021901775     0.0000483539
   -0.0018833541    -0.0004954198     0.0004985558
   -0.0028514632    -0.0006208360    -0.0004871023
   -0.0026818931    -0.0004458103     0.0005115576
   -0.0019210132     0.0000179611     0.0007110532
   -0.0015688980     0.0001948314     0.0004710930
   -0.0030853219    -0.0000013674    -0.0011104013
   -0.0036472072    -0.0000927183     0.0001571888
   -0.0026656594     0.0003162223     0.0009755368
   -0.0017904134     0.0006088111     0.0006493710
   -0.0016268268     0.0005681608     0.0004034231
   -0.0026351224     0.0008517677    -0.0014941002
   -0.0040771607     0.0007831722    -0.0005846195
   -0.0036876186     0.0009405914     0.0009305735
   -0.0021658524     0.0011707911     0.0009873702
   -0.0016584031     0.0011280275     0.0004124809
   -0.0015979643     0.0009441558     0.0003735838
   -0.0033970144     0.0018507669    -0.0011712498
   -0.0041771739     0.0020439091     0.0003154912
   -0.0027560302     0.0020155591     0.0011969672
   -0.0016116560     0.0018275049     0.0005915360
   -0.0015175501     0.0015769476     0.0002126012
   -0.0020302778     0.0025193540    -0.0011572676
   -0.0033532990     0.0031530877    -0.0003852493
   -0.0029787809     0.0031823275     0.0009022369
   -0.0015979630     0.0027253393     0.0007977219
   -0.0011868581     0.0023211852     0.0001596410
   -0.0012038184     0.0019373874     0.0000779041
   -0.0017050805     0.0036488311    -0.0005282802
   -0.0021327841     0.0041976650     0.0003549926
   -0.0013211439     0.0038229611     0.0007442934
   -0.0006849067     0.0031959663     0.0001957010
   -0.0006909096     0.0026660398    -0.0001764245
   -0.0001525862     0.0034523421    -0.0001198258
   -0.0005093120     0.0045123154     0.0001907517
   -0.0002977283     0.0047292931     0.0005232551
    0.0001546454     0.0041691076     0.0001752430
    0.0001729498     0.0034465354    -0.0003687054
   -0.0000649666     0.0027102314    -0.0005008597
    0.0010582033     0.0040285492     0.0005573800
    0.0013402860     0.0048867818     0.0005780040
    0.0016150213     0.0048507850     0.0001670883
    0.0015044215     0.0041596526    -0.0005237366
    0.0010066754     0.0032622370    -0.0009079642
    0.0020124446     0.0029923338     0.0011211662
    0.0028441186     0.0040865292     0.0010585913
    0.0034602295     0.0046518243     0.0004654198
    0.0033726582     0.0043782947    -0.0005231670
    0.0025738785     0.0035468145    -0.0012504054
    0.0015788123     0.0026187637    -0.0013571036
    0.0035437686     0.0026512177     0.0016445168
    0.0048462304     0.0033887063     0.0011253441
    0.0053056864     0.0035980367    -0.0001222572
    0.0044989603     0.0031727174    -0.0013421197
    0.0030355761     0.0024480080    -0.0018066390
    0.0033543399     0.0011804840     0.0019537614
    0.0050860715     0.0015842853     0.0017791759
    0.0063558669     0.0018580857     0.0006572195
    0.0061473542     0.0018574971    -0.0009477079
    0.0046132554     0.0016122745    -0.0019522276
    0.0042898985     0.0000118908     0.0020430191
    0.0059837899    -0.0000926386     0.0013894628
    0.0066478706    -0.0000837960    -0.0001300156
    0.0056973226     0.0000812591    -0.0015842391
    0.0039025891     0.0002759913    -0.0021262397
    0.0030761918    -0.0009259380     0.0018748666
    0.0045925549    -0.0014668922     0.0016814242
    0.0057337586    -0.0018240008     0.0006641835
    0.0056623691    -0.0016786358    -0.0007900296
    0.0044183800    -0.0011241615    -0.0017669557
    0.0029870168    -0.0020346473     0.0015208609
    0.0040145749    -0.0027512605     0.0010394270
    0.0044867895    -0.0029614844     0.0000126570
    0.0040500602    -0.0024702783    -0.0010423928
    0.0030032308    -0.0016297079    -0.0015655101
    0.0023104969    -0.0028555425     0.0009740997
    0.0027945829    -0.0034010537     0.0004545481
    0.0028979692    -0.0032691421    -0.0003010879
    0.0025190939    -0.0025350218    -0.0009398036
    0.0010702389    -0.0024671536     0.0006832082
    0.0012754872    -0.0031318058     0.0004912932
    0.0014668970    -0.0033445767     0.0001455394
    0.0015506327    -0.0029559194    -0.0003066998
    0.0002719876    -0.0028765920     0.0002378294
    0.0004555112    -0.0028250598     0.0000936971
   -0.0019184244    -0.0014224323    -0.0000667836
   -0.0016738597    -0.0010234120     0.0004717570
   -0.0014093107    -0.0006209135     0.0004818778
   -0.0026990458    -0.0016272067    -0.0005964719
   -0.0025623397    -0.0013877039     0.0005605498
   -0.0018729899    -0.0006307511     0.0007652863
   -0.0016227740    -0.0003359862     0.0004994518
   -0.0033399222    -0.0013107650    -0.0015102542
   -0.0041014200    -0.0017192985     0.0001889180
   -0.0029018395    -0.0007792378     0.0012907951
   -0.0019486592    -0.0000420686     0.0007516828
   -0.0018982573    -0.0000269398     0.0004734053
   -0.0032559370    -0.0003121271    -0.0022985134
   -0.0056363718    -0.0012395213    -0.0010630818
   -0.0051372840    -0.0008953909     0.0015775051
   -0.0026422412     0.0002912350     0.0014904699
   -0.0020975800     0.0005134823     0.0004713085
   -0.0021404067     0.0003500188     0.0005499668
   -0.0024108666     0.0008380164    -0.0023808798
   -0.0055678490     0.0003883814    -0.0024425712
   -0.0077759360     0.0000588791     0.0005303913
   -0.0045348612     0.0008146298     0.0024832381
   -0.0022235121     0.0012291716     0.0009109841
   -0.0023447768     0.0010335812     0.0002929886
   -0.0021039514     0.0008322390     0.0006992221
   -0.0038076581     0.0020095056    -0.0026895847
   -0.0077538064     0.0023314440    -0.0013975311
   -0.0071085959     0.0023887408     0.0023331031
   -0.0029134019     0.0021658672     0.0018407864
   -0.0021480359     0.0019074648     0.0002546907
   -0.0023121932     0.0016158135     0.0003456869
   -0.0018406768     0.0027329877    -0.0019313748
   -0.0048667601     0.0040125603    -0.0021089872
   -0.0071316202     0.0047677436     0.0005901321
   -0.0041127592     0.0038171903     0.0022495928
   -0.0019394842     0.0029179645     0.0006611446
   -0.0020044160     0.0025722266    -0.0000047674
   -0.0017862072     0.0020978217     0.0003596323
   -0.0019067711     0.0043090346    -0.0014430024
   -0.0041345368     0.0060083929    -0.0006132681
   -0.0039329826     0.0058747007     0.0013841451
